"","id","recclass","mass","fell_found","year","latitude","longitude","group","chondrite","type","lvl3","lvl4","lc_sample","weights"
"5531.1",18903,"Iron, IID",6580,"Found",1885,-27.15,-69.91667,"Iron IID","Achondrite","Iron","Magmatic","Siderite","13",0.0166285644122995
"5284.1",17967,"H4/5",1048.9,"Found",1986,-29.62833,126.32167,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"5020.50",16919,"LL6",375,"Found",1907,59.18333,12.21667,"LL","Chondrite","Stony","Ordinary","LL","0",1
"4016.36",11868,"Stone-uncl",367,"Found",1956,24.7,108,"Stony",NA,"Stony",NA,NA,"0",1
"930.38",5323,"H5",27900,"Found",1964,31.33333,121.66667,"H","Chondrite","Stony","Ordinary","H","0",1
"4953.1",16848,"H4",894,"Found",1963,-30.2,126.36667,"H","Chondrite","Stony","Ordinary","H","14",0.0286088486882495
"6847.2",24230,"Iron, IIE-an",94200,"Found",1924,-32.26667,139.86667,"Iron IIE","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"3338.1",10048,"H4",1771.9,"Found",1937,51.86667,70.35,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"6764.47",24158,"H5",10800,"Fell",1950,56.13333,77.26667,"H","Chondrite","Stony","Ordinary","H","0",1
"5645.5",22598,"Iron, IID",1500,"Found",1960,10,9,"Iron IID","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"3180.2",7649,"H4",400,"Fell",1957,-31.88333,-60.46667,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"3410.3",10134,"H5",34.6,"Found",1982,-30.15,128.08333,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"4531.7",12437,"L6",23400,"Found",1919,-31,118.5,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"5633.1",22586,"CR2",1000,"Fell",1824,44.76667,11.28333,"CR","Chondrite","Stony","Carbonaceous","CR","1",0.0294975764627465
"5411.1",18171,"Mesosiderite-A1",37350,"Fell",1935,23.15,91.18333,"Mesosiderite","Achondrite","Stony-Iron","Mesosiderite",NA,"1",0.0294975764627465
"7946.38",45978,"Iron, ungrouped",8200,"Found",1981,-8.65,115.21667,"Iron","Achondrite","Iron",NA,NA,"0",1
"779.1",5153,"OC",1550,"Found",1974,33.135,-102.27833,"Chondrite","Chondrite","Stony",NA,NA,"2",0.064345060252235
"6449.1",23765,"L4",118.1,"Found",1932,20.01667,50.93333,"L","Chondrite","Stony","Ordinary","L","14",0.0286088486882495
"3627.1",11472,"H3-6",9000,"Fell",1934,50.31667,3.73333,"H","Chondrite","Stony","Ordinary","H","1",0.0294975764627465
"4860.33",16713,"CV3",4500,"Fell",1908,-39.63333,174.4,"CV","Chondrite","Stony","Carbonaceous","CV-CK","0",1
"4217.5",12085,"L5",5900,"Fell",1873,31.3,72.38333,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"6848.6",24230,"Iron, IIE-an",94200,"Found",1924,-32.26667,139.86667,"Iron IIE","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"628.3",4985,"L5",25628,"Found",1940,36.8,-100.53333,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"6823.3",24213,"H5",7868,"Found",1989,-23.26667,116.93333,"H","Chondrite","Stony","Ordinary","H","14",0.0286088486882495
"995.45",5396,"Pallasite, PES",320,"Found",1921,55.18333,-162.55,"Eagle Station Group","Achondrite","Stony-Iron","Pallasite",NA,"0",1
"3395.4",10119,"H5",152000,"Fell",1890,43.25,-93.66667,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"6466.2",23783,"Iron, IIIAB",3300,"Found",1989,29.96667,-5.6,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"6424.45",23739,"H4/5",48000,"Found",1987,46.4,30.8,"H","Chondrite","Stony","Ordinary","H","0",1
"4482.1",12385,"L6",4047,"Fell",1932,55.2,75.33333,"L","Chondrite","Stony","Ordinary","L","8",0.0565394577591197
"6424.46",23739,"H4/5",48000,"Found",1987,46.4,30.8,"H","Chondrite","Stony","Ordinary","H","0",1
"4812.41",15495,"L5",2405,"Fell",1955,38.18333,15.56667,"L","Chondrite","Stony","Ordinary","L","0",1
"4018.48",11870,"L3.7-6",6100,"Fell",1910,27.33333,35.66667,"L","Chondrite","Stony","Ordinary","L","0",1
"6796.4",24184,"L5",430,"Found",1926,-35.01667,139.91667,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"3327.39",10035,"Iron, ungrouped",19000,"Found",1940,53.1,7.2,"Iron","Achondrite","Iron",NA,NA,"0",1
"459.60",470,"Iron, IAB-sHL",4100,"Found",1887,44.65,-87.46667,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","0",1
"4854.3",16707,"H",100.7,"Fell",1898,61.73333,5.93333,"H","Chondrite","Stony","Ordinary","H","8",0.0565394577591197
"3321.36",10028,"Mesosiderite",1200,"Found",1981,-57.78667,-90.79333,"Mesosiderite","Achondrite","Stony-Iron","Mesosiderite",NA,"0",1
"9.50",10,"Acapulcoite",1914,"Fell",1976,16.88333,-99.9,"Acapulcoite","Achondrite","Stony","Primitive",NA,"0",1
"6250.3",23533,"H5",9780,"Found",1962,38.7,-100.35,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"5823.1",22794,"Iron, IIIAB",237200,"Found",1890,32.91667,-104.66667,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","13",0.0166285644122995
"9415.8",56143,"H5",92750,"Found",1979,51.14967,-1.81,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"6694.1",24085,"Iron, IIIAB",22390,"Found",1953,47.6,-94.76667,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"5273.2",17939,"Iron, IIIAB",120,"Found",1902,-27.83333,123.86667,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"5299.43",17986,"H4",1926,"Found",1960,46.5,30.76667,"H","Chondrite","Stony","Ordinary","H","0",1
"6931.4",24347,"H5",69000,"Found",1975,34.36667,118.33333,"H","Chondrite","Stony","Ordinary","H","1",0.0294975764627465
"4659.2",14716,"L6",1300,"Fell",1977,38.25,-85.75,"L","Chondrite","Stony","Ordinary","L","1",0.0294975764627465
"4812.42",15495,"L5",2405,"Fell",1955,38.18333,15.56667,"L","Chondrite","Stony","Ordinary","L","0",1
"491.3",2308,"L6",3900,"Found",1972,39.33333,-97.56167,"L","Chondrite","Stony","Ordinary","L","1",0.0294975764627465
"6751.51",24144,"H6",2799,"Fell",1944,11.98333,79.75,"H","Chondrite","Stony","Ordinary","H","0",1
"5302.48",17989,"L6",6000,"Fell",1855,58.5,23,"L","Chondrite","Stony","Ordinary","L","0",1
"6414.1",23729,"L6",13400,"Fell",1917,56.58333,-3.25,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"5583.6",22401,"L6",230,"Found",1948,39.78333,-100,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"6852.3",24230,"Iron, IIE-an",94200,"Found",1924,-32.26667,139.86667,"Iron IIE","Achondrite","Iron","Non-magmatic","Primative","2",0.064345060252235
"4955.37",16851,"L",25.5,"Fell",1795,9.33333,80.83333,"L","Chondrite","Stony","Ordinary","L","0",1
"4812.43",15495,"L5",2405,"Fell",1955,38.18333,15.56667,"L","Chondrite","Stony","Ordinary","L","0",1
"6423.6",23738,"L6",260000,"Fell",1986,31.61667,113.46667,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"3338.2",10048,"H4",1771.9,"Found",1937,51.86667,70.35,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"930.39",5323,"H5",27900,"Found",1964,31.33333,121.66667,"H","Chondrite","Stony","Ordinary","H","0",1
"6250.4",23533,"H5",9780,"Found",1962,38.7,-100.35,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"4040.1",11891,"H4",2300,"Found",1933,32.73333,-103.1,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"1043.2",5441,"H5",817,"Found",1967,39.68333,-102.845,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"4882.46",16738,"L6",8887.5,"Fell",1930,-40.975,145.6,"L","Chondrite","Stony","Ordinary","L","0",1
"1096.2",5501,"Iron",367,"Found",1979,50.8,19.11667,"Iron","Achondrite","Iron",NA,NA,"1",0.0294975764627465
"2177.4",6616,"L4",50600,"Found",1940,29.1,-97.6,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"7249.1",31354,"H5",16000,"Found",1956,52.13333,81.96667,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"5067.2",16968,"Iron, ungrouped",37500,"Fell",1900,13.85,-4.38333,"Iron","Achondrite","Iron",NA,NA,"2",0.064345060252235
"3529.30",10938,"Ureilite",2700,"Found",1868,26.16667,90.6,"Ureilite","Achondrite","Stony","Primitive or asteroidal",NA,"0",1
"3233.40",7752,"L6",577,"Fell",1853,-4,39.5,"L","Chondrite","Stony","Ordinary","L","0",1
"4954.1",16849,"C5/6-ung",169.2,"Found",1971,-30.18333,126.36667,"Chondrite","Chondrite","Stony","Carbonaceous",NA,"14",0.0286088486882495
"5415.2",18175,"H5",142.5,"Fell",1938,52.3,77.03333,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"6761.41",24154,"LL6",1932,"Fell",1876,46.15,32.83333,"LL","Chondrite","Stony","Ordinary","LL","0",1
"5909.41",23187,"H",695,"Fell",1688,34.71667,137.78333,"H","Chondrite","Stony","Ordinary","H","0",1
"596.50",4944,"OC",367,"Fell",1704,41.36667,2.16667,"Chondrite","Chondrite","Stony",NA,NA,"0",1
"6915.40",24330,"Iron, IAB-ung",48200,"Found",1953,42.34667,-90.1675,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","0",1
"4340.47",12232,"H4",950,"Fell",1951,-6.83333,29.5,"H","Chondrite","Stony","Ordinary","H","0",1
"5839.41",23091,"LL3.3",24.3,"Fell",1919,38.16667,-76.38333,"LL","Chondrite","Stony","Ordinary","LL","0",1
"687.4",5057,"Iron, IAB-sLL",48250,"Found",1888,51.95,62.2,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","2",0.064345060252235
"2195.41",6634,"L6",28,"Fell",1829,40.25,-74,"L","Chondrite","Stony","Ordinary","L","0",1
"6428.3",23744,"Iron, IIAB",1000,"Found",1890,34.2,-86.48333,"Iron IIAB","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"1025.1",5423,"CK4",1536.9,"Found",1986,-30.31833,129.06333,"CK","Chondrite","Stony","Carbonaceous","CV-CK","14",0.0286088486882495
"4051.45",11904,"L5",2420,"Fell",1825,21.3,-157.86667,"L","Chondrite","Stony","Ordinary","L","0",1
"3235.27",7754,"L6",2117,"Fell",1943,33.43333,127.26667,"L","Chondrite","Stony","Ordinary","L","0",1
"5446",18807,"Pallasite, PMG-an",1360,"Found",1935,40.45,-102.38333,"Main Group","Achondrite","Stony-Iron","Pallasite",NA,"2",0.064345060252235
"6882.4",24262,"H5",207.8,"Found",1940,37.08333,-101.76667,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"953.1",5349,"LL6",303,"Fell",1938,40.93333,-79.73333,"LL","Chondrite","Stony","Ordinary","LL","1",0.0294975764627465
"739",5111,"L6",8600,"Fell",1894,21.95,78.03333,"L","Chondrite","Stony","Ordinary","L","16",0.0108167525185493
"463.1",475,"Iron, IIAB",1200000,"Found",1973,20.6,44.88333,"Iron IIAB","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"4028.3",11880,"Iron, IIAB",60000,"Found",1882,-33.31667,19.61667,"Iron IIAB","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"7946.39",45978,"Iron, ungrouped",8200,"Found",1981,-8.65,115.21667,"Iron","Achondrite","Iron",NA,NA,"0",1
"3290.55",7815,"Iron, ungrouped",2405,"Found",1921,26.28333,34.25,"Iron","Achondrite","Iron",NA,NA,"0",1
"4017.41",11869,"H5",3500,"Fell",1922,55.46667,13.78333,"H","Chondrite","Stony","Ordinary","H","0",1
"3290.56",7815,"Iron, ungrouped",2405,"Found",1921,26.28333,34.25,"Iron","Achondrite","Iron",NA,NA,"0",1
"3189",7658,"H5",3840,"Fell",1903,23.5,90.33333,"H","Chondrite","Stony","Ordinary","H","16",0.0108167525185493
"5370.42",18072,"H6",515,"Fell",1910,17.74333,120.45583,"H","Chondrite","Stony","Ordinary","H","0",1
"682.1",5051,"H5",488.1,"Fell",1984,-33.15639,115.67639,"H","Chondrite","Stony","Ordinary","H","1",0.0294975764627465
"642.2",5008,"H6",25300,"Found",1958,42.73333,-90.35,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"876.34",5261,"Iron, IVB",136000,"Found",1793,-33.5,26,"Iron IVB","Achondrite","Iron","Magmatic","Siderite","0",1
"5156.1",17068,"L6",1091,"Found",1979,27.16667,-9.5,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"6209.3",23492,"H5",758.2,"Found",1977,32.71667,-102.65,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"3622.48",11467,"OC",1320,"Fell",1930,35,127.5,"Chondrite","Chondrite","Stony",NA,NA,"0",1
"4068.3",11922,"Pallasite, PMG-an",2300000,"Found",1924,-22.36667,135.76667,"Main Group","Achondrite","Stony-Iron","Pallasite",NA,"2",0.064345060252235
"4031.41",11883,"H5",750,"Fell",1897,33.6,130.43333,"H","Chondrite","Stony","Ordinary","H","0",1
"4584.1",12761,"L6",1513,"Found",1978,61.26667,6.85,"L","Chondrite","Stony","Ordinary","L","8",0.0565394577591197
"5658.37",22613,"H5",103.3,"Found",1960,50.94,-96.99167,"H","Chondrite","Stony","Ordinary","H","0",1
"5534.32",18907,"L/LL5",1275,"Fell",1982,32.08333,121.5,"LL","Chondrite","Stony","Ordinary","LL","0",1
"4340.48",12232,"H4",950,"Fell",1951,-6.83333,29.5,"H","Chondrite","Stony","Ordinary","H","0",1
"5527.46",18897,"L",66,"Found",1973,29.9,-112.68333,"L","Chondrite","Stony","Ordinary","L","0",1
"9689",56525,"L5",420,"Found",1979,19.92944,55.95778,"L","Chondrite","Stony","Ordinary","L","14",0.0286088486882495
"2180.4",6619,"H4/5",257.6,"Found",1981,34.86,-102.12,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"4860.34",16713,"CV3",4500,"Fell",1908,-39.63333,174.4,"CV","Chondrite","Stony","Carbonaceous","CV-CK","0",1
"5408.1",18115,"H5",14900,"Found",1983,32.5,-102.03333,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"5709.1",22678,"H5",59.2,"Found",1984,34.18333,-103.23333,"H","Chondrite","Stony","Ordinary","H","1",0.0294975764627465
"5682.2",22651,"H4",17200,"Found",1938,35.76667,-102.95,"H","Chondrite","Stony","Ordinary","H","13",0.0166285644122995
"1074.50",5477,"L5",4255,"Fell",1902,54.61667,-6.21667,"L","Chondrite","Stony","Ordinary","L","0",1
"3529.31",10938,"Ureilite",2700,"Found",1868,26.16667,90.6,"Ureilite","Achondrite","Stony","Primitive or asteroidal",NA,"0",1
"540.1",2353,"H5",2000,"Fell",1886,43.03333,12.55,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"6752.54",24144,"H6",2799,"Fell",1944,11.98333,79.75,"H","Chondrite","Stony","Ordinary","H","0",1
"1074.51",5477,"L5",4255,"Fell",1902,54.61667,-6.21667,"L","Chondrite","Stony","Ordinary","L","0",1
"691.2",5061,"LL6",11000,"Found",1958,38.30667,-99.71,"LL","Chondrite","Stony","Ordinary","LL","2",0.064345060252235
"4892.3",16748,"Iron, ungrouped",2750,"Found",1892,62,7.66667,"Iron","Achondrite","Iron",NA,NA,"8",0.0565394577591197
"6765.38",24159,"Iron, IAB-ung",7700,"Found",1953,34.25,-119.3,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","0",1
"375",380,"Pallasite, PMG",180000,"Found",1881,38.7,-96.1,"Main Group","Achondrite","Stony-Iron","Pallasite",NA,"1",0.0294975764627465
"4789.1",15470,"H5",24750,"Fell",1915,-6.23333,106.88333,"H","Chondrite","Stony","Ordinary","H","1",0.0294975764627465
"4882.47",16738,"L6",8887.5,"Fell",1930,-40.975,145.6,"L","Chondrite","Stony","Ordinary","L","0",1
"4352.45",12245,"H5",1630,"Fell",1908,-7,115.5,"H","Chondrite","Stony","Ordinary","H","0",1
"6919.1",24335,"L5",71000,"Found",1969,-25.65,114.21667,"L","Chondrite","Stony","Ordinary","L","14",0.0286088486882495
"3290.57",7815,"Iron, ungrouped",2405,"Found",1921,26.28333,34.25,"Iron","Achondrite","Iron",NA,NA,"0",1
"3499.4",10871,"L5/6",531,"Found",1927,46.7,32.6,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"4651.42",14708,"L6",25,"Fell",1894,38,-0.83333,"L","Chondrite","Stony","Ordinary","L","0",1
"5294.34",17977,"LL6",179,"Found",1962,-39.06667,146.35,"LL","Chondrite","Stony","Ordinary","LL","0",1
"816.2",5196,"Eucrite-mmict",500,"Found",1967,-27.05,-70.8,"Eucrite","Achondrite","Stony","Asteroidal","H-E-D Vesta","13",0.0166285644122995
"4812.44",15495,"L5",2405,"Fell",1955,38.18333,15.56667,"L","Chondrite","Stony","Ordinary","L","0",1
"3460.30",10834,"Iron",367,"Found",1979,26,119,"Iron","Achondrite","Iron",NA,NA,"0",1
"3449.6",10173,"Iron, IIIAB",18800,"Found",1890,38.81667,-104.61667,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"3552.48",11179,"H6",40,"Found",1936,66,-120,"H","Chondrite","Stony","Ordinary","H","0",1
"3180.3",7649,"H4",400,"Fell",1957,-31.88333,-60.46667,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"5554.3",22372,"LL3.4",12100,"Found",1982,34.76778,-103.55,"LL","Chondrite","Stony","Ordinary","LL","2",0.064345060252235
"1071.4",5474,"H5",3650,"Fell",1877,-27.7,27.3,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"4751.51",15426,"Pallasite, PMG",45000,"Fell",1902,61.5,30.5,"Main Group","Achondrite","Stony-Iron","Pallasite",NA,"0",1
"5020.51",16919,"LL6",375,"Found",1907,59.18333,12.21667,"LL","Chondrite","Stony","Ordinary","LL","0",1
"561.1",4906,"Iron, IIAB",1230,"Fell",1908,46,13.5,"Iron IIAB","Achondrite","Iron","Magmatic","Siderite","1",0.0294975764627465
"464.1",2276,"H5",32000,"Fell",1899,42.53333,-85.88333,"H","Chondrite","Stony","Ordinary","H","1",0.0294975764627465
"671.36",5039,"L6",100,"Fell",1893,20.83333,71.46667,"L","Chondrite","Stony","Ordinary","L","0",1
"6697.3",24088,"Iron, IIG",20689,"Found",1984,47.12444,7.17889,"Iron IIG","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"9701.45",56566,"Iron, IAB-ung",732,"Found",1979,42.318,-90.221,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","0",1
"3332.1",10041,"H5",277,"Fell",1822,48.18333,6.46667,"H","Chondrite","Stony","Ordinary","H","1",0.0294975764627465
"5872.48",23128,"H6",56,"Fell",1973,33.48472,-117.6625,"H","Chondrite","Stony","Ordinary","H","0",1
"4068.4",11922,"Pallasite, PMG-an",2300000,"Found",1924,-22.36667,135.76667,"Main Group","Achondrite","Stony-Iron","Pallasite",NA,"2",0.064345060252235
"3335.51",10044,"L5",20000,"Fell",1889,1.16667,44.16667,"L","Chondrite","Stony","Ordinary","L","0",1
"6696.47",24087,"L6",236,"Found",1920,44.01667,28.63333,"L","Chondrite","Stony","Ordinary","L","0",1
"3223.3",7740,"Iron, IIIAB",118300,"Found",1948,-27.5,122.36667,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"887.3",5274,"H5",809,"Found",1977,-29.16667,127.16667,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"6397.2",23692,"Pallasite, PMG-an",67600,"Found",1931,52,-108.3,"Main Group","Achondrite","Stony-Iron","Pallasite",NA,"1",0.0294975764627465
"694.36",5064,"L/LL4",330000,"Fell",1899,60.4,25.8,"LL","Chondrite","Stony","Ordinary","LL","0",1
"5430.42",18789,"Iron, IAB complex",72.54,"Found",1984,48.85,-64.43333,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","0",1
"2195.42",6634,"L6",28,"Fell",1829,40.25,-74,"L","Chondrite","Stony","Ordinary","L","0",1
"5085.44",16990,"L4",283.5,"Found",1962,-37.31667,139.85,"L","Chondrite","Stony","Ordinary","L","0",1
"4978.2",16875,"CM2",1e+05,"Fell",1969,-36.61667,145.2,"CM","Chondrite","Stony","Carbonaceous","CM-CO","1",0.0294975764627465
"4898.39",16754,"H4/5",7100,"Found",1925,-44.81667,171.13333,"H","Chondrite","Stony","Ordinary","H","0",1
"5156.2",17068,"L6",1091,"Found",1979,27.16667,-9.5,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"4924.4",16819,"Iron",79900,"Found",1937,33.13333,-5.56667,"Iron","Achondrite","Iron",NA,NA,"2",0.064345060252235
"4216.44",12084,"Iron, IIAB",40000,"Found",1976,55.608833,11.229167,"Iron IIAB","Achondrite","Iron","Magmatic","Siderite","0",1
"6765.39",24159,"Iron, IAB-ung",7700,"Found",1953,34.25,-119.3,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","0",1
"4340.49",12232,"H4",950,"Fell",1951,-6.83333,29.5,"H","Chondrite","Stony","Ordinary","H","0",1
"5895.50",23172,"Iron, IIAB",162000,"Found",1883,41.76611,-8.58361,"Iron IIAB","Achondrite","Iron","Magmatic","Siderite","0",1
"3239.43",7758,"Mesosiderite-A1",188,"Fell",1933,-3,151,"Mesosiderite","Achondrite","Stony-Iron","Mesosiderite",NA,"0",1
"5337.3",18032,"Iron, IIIAB",24500,"Found",1893,39.68333,-121.63333,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"6406.43",23720,"H3.6",430,"Found",1983,-21.19222,55.68639,"H","Chondrite","Stony","Ordinary","H","0",1
"5294.35",17977,"LL6",179,"Found",1962,-39.06667,146.35,"LL","Chondrite","Stony","Ordinary","LL","0",1
"3474.7",10849,"EH3/4-an",28,"Fell",1952,7.05,12.43333,"EH","Chondrite","Stony","Enstatite","EH-EL","2",0.064345060252235
"5302.49",17989,"L6",6000,"Fell",1855,58.5,23,"L","Chondrite","Stony","Ordinary","L","0",1
"6752.55",24144,"H6",2799,"Fell",1944,11.98333,79.75,"H","Chondrite","Stony","Ordinary","H","0",1
"4636",14682,"H4",4300,"Found",1965,34.25972,-101.40833,"H","Chondrite","Stony","Ordinary","H","13",0.0166285644122995
"5639.4",22592,"CI1",1,"Fell",1965,51.33333,-118.95,"CI","Chondrite","Stony","Carbonaceous","CI","8",0.0565394577591197
"3607.3",11452,"Iron, IIIAB",112500,"Found",1937,-33.3,117.66667,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"5379.47",18082,"H5",682,"Fell",1949,21.3,-157.78333,"H","Chondrite","Stony","Ordinary","H","0",1
"983.43",5382,"H3.5",277,"Found",1986,11.7,-137.8,"H","Chondrite","Stony","Ordinary","H","0",1
"6585.1",23894,"L6",5000,"Found",1959,31.11667,-97.3,"L","Chondrite","Stony","Ordinary","L","1",0.0294975764627465
"613.1",4954,"L5",44000,"Fell",1965,52.56528,-1.33972,"L","Chondrite","Stony","Ordinary","L","1",0.0294975764627465
"6202",23485,"Iron, IAB-MG",2200,"Found",1949,35.28333,-112.86667,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","13",0.0166285644122995
"6881",24261,"H5",94,"Found",1965,-26.45,131,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"3353.2",10064,"H5",2300,"Found",1961,34.47,-101.75833,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
