"","id","recclass","mass","fell_found","year","latitude","longitude","group","chondrite","type","lvl3","lvl4","lc_sample","weights"
"4767.11",15447,"L6",220,"Fell",1801,-20,57,"L","Chondrite","Stony","Ordinary","L","0",1
"4981.1",16878,"Iron, IC",1143000,"Found",1909,-29.58333,139.9,"Iron IC","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"5370.15",18072,"H6",515,"Fell",1910,17.74333,120.45583,"H","Chondrite","Stony","Ordinary","H","0",1
"9393.2",55758,"LL3.1",5025,"Found",1960,35.833333,-98.4,"LL","Chondrite","Stony","Ordinary","LL","1",0.0294975764627465
"468",2281,"L5",3180,"Found",1949,39.6,-100.11667,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"3460.4",10834,"Iron",367,"Found",1979,26,119,"Iron","Achondrite","Iron",NA,NA,"0",1
"802",5179,"Iron, IVA",3000,"Found",1933,-30,20,"Iron IVA","Achondrite","Iron","Magmatic","Siderite","14",0.0286088486882495
"977",5376,"OC",5136,"Found",1978,34.34833,-101.65833,"Chondrite","Chondrite","Stony",NA,NA,"2",0.064345060252235
"6408",23723,"Pallasite",679.5,"Found",1900,40.6,-103.18333,"Ungrouped","Achondrite","Stony-Iron","Pallasite",NA,"2",0.064345060252235
"5302.13",17989,"L6",6000,"Fell",1855,58.5,23,"L","Chondrite","Stony","Ordinary","L","0",1
"3335.9",10044,"L5",20000,"Fell",1889,1.16667,44.16667,"L","Chondrite","Stony","Ordinary","L","0",1
"5271",17937,"Eucrite-mmict",500,"Found",1950,27.5,-99.5,"Eucrite","Achondrite","Stony","Asteroidal","H-E-D Vesta","2",0.064345060252235
"5372.1",18074,"L5",1430,"Fell",1988,-23.11667,-65.1,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"4192.2",12057,"Iron, IAB-MG",628000,"Found",1979,-15.58333,-50.15,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","2",0.064345060252235
"5632.10",22585,"Iron, IVA",10000,"Fell",1919,-6.73333,111.36667,"Iron IVA","Achondrite","Iron","Magmatic","Siderite","0",1
"5287",17970,"LL5",1100,"Fell",1914,47.55,22.025,"LL","Chondrite","Stony","Ordinary","LL","1",0.0294975764627465
"6610",23987,"Iron, IIIAB",41700,"Found",1922,-26.33333,118.33333,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","14",0.0286088486882495
"4581.9",12757,"Iron",3.3,"Found",1904,-40.73333,146.96667,"Iron","Achondrite","Iron",NA,NA,"0",1
"4018.9",11870,"L3.7-6",6100,"Fell",1910,27.33333,35.66667,"L","Chondrite","Stony","Ordinary","L","0",1
"3541",10950,"Martian (nakhlite)",158,"Found",1958,-18.85,-41.95,"Nakhilite","Achondrite","Stony","Martian","SNC","17",0.00610415655641375
"998.1",5399,"H5",16000,"Found",1924,37.26667,-99.33333,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"5545",22363,"L6",65,"Fell",1851,46.6,0.25,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"5527.15",18897,"L",66,"Found",1973,29.9,-112.68333,"L","Chondrite","Stony","Ordinary","L","0",1
"4898.10",16754,"H4/5",7100,"Found",1925,-44.81667,171.13333,"H","Chondrite","Stony","Ordinary","H","0",1
"4812.12",15495,"L5",2405,"Fell",1955,38.18333,15.56667,"L","Chondrite","Stony","Ordinary","L","0",1
"4530.10",12436,"L6",2750,"Found",1961,-37.75,140.3,"L","Chondrite","Stony","Ordinary","L","0",1
"5100.2",17008,"H4",238.4,"Found",1969,-30.76667,128.01667,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"5698",22667,"H5",173.1,"Found",1981,34.1,-103.48333,"H","Chondrite","Stony","Ordinary","H","1",0.0294975764627465
"4882.17",16738,"L6",8887.5,"Fell",1930,-40.975,145.6,"L","Chondrite","Stony","Ordinary","L","0",1
"5640.1",22593,"L6",3332,"Fell",1929,28.2,76.66667,"L","Chondrite","Stony","Ordinary","L","1",0.0294975764627465
"367",370,"L6",780,"Fell",1902,-33.16667,-64.95,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"4649.9",14705,"Iron, IIIAB",94800,"Found",1896,26.01667,-111.36667,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","0",1
"466",2278,"CV3",2e+06,"Fell",1969,26.96667,-105.31667,"CV","Chondrite","Stony","Carbonaceous","CV-CK","2",0.064345060252235
"4137",11993,"Eucrite-mmict",2500,"Fell",1957,-20,-45,"Eucrite","Achondrite","Stony","Asteroidal","H-E-D Vesta","1",0.0294975764627465
"6988",30403,"Iron, IIIAB-an",630000,"Found",1967,29.85861,-2.645,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"6712.10",24104,"H5",3600,"Fell",1866,13.48333,74.78333,"H","Chondrite","Stony","Ordinary","H","0",1
"6428.1",23744,"Iron, IIAB",1000,"Found",1890,34.2,-86.48333,"Iron IIAB","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"4584",12761,"L6",1513,"Found",1978,61.26667,6.85,"L","Chondrite","Stony","Ordinary","L","8",0.0565394577591197
"3529.4",10938,"Ureilite",2700,"Found",1868,26.16667,90.6,"Ureilite","Achondrite","Stony","Primitive or asteroidal",NA,"0",1
"5895.6",23172,"Iron, IIAB",162000,"Found",1883,41.76611,-8.58361,"Iron IIAB","Achondrite","Iron","Magmatic","Siderite","0",1
"4882.18",16738,"L6",8887.5,"Fell",1930,-40.975,145.6,"L","Chondrite","Stony","Ordinary","L","0",1
"4025.2",11877,"L6",32000,"Found",1909,-31.73333,146.4,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"5285",17968,"H5",129.1,"Found",1986,-29.73167,126.23833,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"3438.1",10162,"H5",52,"Found",1974,-29.58333,128.91667,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"6696.12",24087,"L6",236,"Found",1920,44.01667,28.63333,"L","Chondrite","Stony","Ordinary","L","0",1
"4016.17",11868,"Stone-uncl",367,"Found",1956,24.7,108,"Stony",NA,"Stony",NA,NA,"0",1
"5669.1",22637,"H6",340,"Fell",1876,41.08333,-86.28333,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"5379.9",18082,"H5",682,"Fell",1949,21.3,-157.78333,"H","Chondrite","Stony","Ordinary","H","0",1
"6751.11",24144,"H6",2799,"Fell",1944,11.98333,79.75,"H","Chondrite","Stony","Ordinary","H","0",1
"5872.10",23128,"H6",56,"Fell",1973,33.48472,-117.6625,"H","Chondrite","Stony","Ordinary","H","0",1
"5008.12",16907,"H6",529,"Fell",1984,32.11667,121.8,"H","Chondrite","Stony","Ordinary","H","0",1
"5446.1",18807,"Pallasite, PMG-an",1360,"Found",1935,40.45,-102.38333,"Main Group","Achondrite","Stony-Iron","Pallasite",NA,"2",0.064345060252235
"4352.10",12245,"H5",1630,"Fell",1908,-7,115.5,"H","Chondrite","Stony","Ordinary","H","0",1
"6761.10",24154,"LL6",1932,"Fell",1876,46.15,32.83333,"LL","Chondrite","Stony","Ordinary","LL","0",1
"4817",16629,"L6",350,"Fell",1827,25.9,83.61667,"L","Chondrite","Stony","Ordinary","L","1",0.0294975764627465
"4821.12",16633,"Iron",34,"Found",1960,44.75,-79.88333,"Iron","Achondrite","Iron",NA,NA,"0",1
"5813.3",22782,"R3.8-6",67,"Fell",1934,0.26667,36.53333,"Rumuruti","Chondrite","Stony","Other","Rumuruti","2",0.064345060252235
"4853",16705,"Iron, ungrouped",10000,"Found",1804,16.8,-97.1,"Iron","Achondrite","Iron",NA,NA,"1",0.0294975764627465
"4651.11",14708,"L6",25,"Fell",1894,38,-0.83333,"L","Chondrite","Stony","Ordinary","L","0",1
"5519.2",18886,"H3/4",418,"Found",1949,53.7,79.5,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"4767.12",15447,"L6",220,"Fell",1801,-20,57,"L","Chondrite","Stony","Ordinary","L","0",1
"4751.19",15426,"Pallasite, PMG",45000,"Fell",1902,61.5,30.5,"Main Group","Achondrite","Stony-Iron","Pallasite",NA,"0",1
"4178",12039,"L5",4576,"Fell",1977,53.415,-111.3375,"L","Chondrite","Stony","Ordinary","L","1",0.0294975764627465
"907",5297,"L5",2700,"Found",1981,32.14833,-111.11167,"L","Chondrite","Stony","Ordinary","L","13",0.0166285644122995
"5527.16",18897,"L",66,"Found",1973,29.9,-112.68333,"L","Chondrite","Stony","Ordinary","L","0",1
"9693",56529,"L5",148,"Found",1979,18.96889,56.42611,"L","Chondrite","Stony","Ordinary","L","14",0.0286088486882495
"6813.1",24202,"L6",1300,"Found",1937,39.1,-98.83333,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"6607.1",23984,"H5",2232,"Fell",1986,32.94667,118.99,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"695.1",5065,"L5",705,"Fell",1941,40.91667,-78.08333,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"5403",18109,"EH3",800,"Fell",1942,26.2,85.4,"EH","Chondrite","Stony","Enstatite","EH-EL","1",0.0294975764627465
"4812.13",15495,"L5",2405,"Fell",1955,38.18333,15.56667,"L","Chondrite","Stony","Ordinary","L","0",1
"6230.1",23513,"H5",3027,"Found",1933,32.4,-102.58333,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"3251",7775,"H5",3000,"Fell",1785,48.9,11.21667,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"4340.9",12232,"H4",950,"Fell",1951,-6.83333,29.5,"H","Chondrite","Stony","Ordinary","H","0",1
"4674",14734,"H4",6.4,"Found",1965,34.5,-116.95,"H","Chondrite","Stony","Ordinary","H","13",0.0166285644122995
"3358.1",10071,"H5",105000,"Found",1952,45.33333,-102.08333,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"983.10",5382,"H3.5",277,"Found",1986,11.7,-137.8,"H","Chondrite","Stony","Ordinary","H","0",1
"5722.1",22691,"H5",65.2,"Found",1968,34.08333,-103.61667,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"5085.12",16990,"L4",283.5,"Found",1962,-37.31667,139.85,"L","Chondrite","Stony","Ordinary","L","0",1
"4882.19",16738,"L6",8887.5,"Fell",1930,-40.975,145.6,"L","Chondrite","Stony","Ordinary","L","0",1
"2216.2",6657,"H6",11300,"Found",1950,39.56583,-99.64722,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"3469",10843,"H4",4650,"Found",1948,32.7,-101.6,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"3351",10062,"L5",450000,"Found",1965,35.98333,-101.9,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"3552.13",11179,"H6",40,"Found",1936,66,-120,"H","Chondrite","Stony","Ordinary","H","0",1
"617.2",4973,"H5",2500,"Found",1961,43.13333,-102.1,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"5839.9",23091,"LL3.3",24.3,"Fell",1919,38.16667,-76.38333,"LL","Chondrite","Stony","Ordinary","LL","0",1
"692",5062,"Iron, IAB complex",1500000,"Found",1805,49.96667,6.53333,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","2",0.064345060252235
"5895.7",23172,"Iron, IIAB",162000,"Found",1883,41.76611,-8.58361,"Iron IIAB","Achondrite","Iron","Magmatic","Siderite","0",1
"749.12",5121,"L3",5460,"Fell",1969,54.56667,-6.33333,"L","Chondrite","Stony","Ordinary","L","0",1
"5694",22663,"H5",25.3,"Found",1979,34.08333,-103.5,"H","Chondrite","Stony","Ordinary","H","1",0.0294975764627465
"861",5243,"CV3-an",55.1,"Found",1988,-30.31667,126.61667,"CV","Chondrite","Stony","Carbonaceous","CV-CK","14",0.0286088486882495
"671.10",5039,"L6",100,"Fell",1893,20.83333,71.46667,"L","Chondrite","Stony","Ordinary","L","0",1
"5689",22658,"H5",30.3,"Found",1976,33.88333,-103.56667,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"694.8",5064,"L/LL4",330000,"Fell",1899,60.4,25.8,"LL","Chondrite","Stony","Ordinary","LL","0",1
"792.9",5169,"H5",120000,"Fell",1919,5,48,"H","Chondrite","Stony","Ordinary","H","0",1
"4356.1",12251,"Howardite",11355,"Fell",1942,4.7,33.63333,"Howardite","Achondrite","Stony","Asteroidal","H-E-D Vesta","2",0.064345060252235
"5909.14",23187,"H",695,"Fell",1688,34.71667,137.78333,"H","Chondrite","Stony","Ordinary","H","0",1
"6915.8",24330,"Iron, IAB-ung",48200,"Found",1953,42.34667,-90.1675,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","0",1
"6761.11",24154,"LL6",1932,"Fell",1876,46.15,32.83333,"LL","Chondrite","Stony","Ordinary","LL","0",1
"1020.2",5416,"H6",304.3,"Found",1972,-31.2,138.3,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"4319",12209,"L6",32490,"Fell",1984,-7.71667,111.2,"L","Chondrite","Stony","Ordinary","L","1",0.0294975764627465
"742",5114,"H5",500,"Fell",1812,55.46667,35.86667,"H","Chondrite","Stony","Ordinary","H","1",0.0294975764627465
"4483.1",12386,"Iron, IIIAB",32700,"Found",1932,-33.28333,136,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"1024",5422,"L4",61,"Found",1989,-30.25,130.66667,"L","Chondrite","Stony","Ordinary","L","14",0.0286088486882495
"5697.2",22666,"H5",2.9,"Found",1980,33.75,-103.13333,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"6200",23483,"H5",150,"Fell",1947,22.83333,4.98333,"H","Chondrite","Stony","Ordinary","H","14",0.0286088486882495
"3411",10135,"H5",28.6,"Found",1982,-30.15,128.08333,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"5909.15",23187,"H",695,"Fell",1688,34.71667,137.78333,"H","Chondrite","Stony","Ordinary","H","0",1
"5299.13",17986,"H4",1926,"Found",1960,46.5,30.76667,"H","Chondrite","Stony","Ordinary","H","0",1
"4597.1",12770,"Iron, IIE",344,"Found",1964,29.6,103.7,"Iron IIE","Achondrite","Iron","Magmatic","Siderite","1",0.0294975764627465
"5370.16",18072,"H6",515,"Fell",1910,17.74333,120.45583,"H","Chondrite","Stony","Ordinary","H","0",1
"4009.1",11860,"H5",1035,"Found",1937,37.61667,-99.1,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"6712.11",24104,"H5",3600,"Fell",1866,13.48333,74.78333,"H","Chondrite","Stony","Ordinary","H","0",1
"671.11",5039,"L6",100,"Fell",1893,20.83333,71.46667,"L","Chondrite","Stony","Ordinary","L","0",1
"4853.1",16705,"Iron, ungrouped",10000,"Found",1804,16.8,-97.1,"Iron","Achondrite","Iron",NA,NA,"1",0.0294975764627465
"654",5021,"H6",1770.5,"Fell",1938,39.08333,-89.15,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"5278.1",17961,"H4",2.7,"Found",1973,-30.66667,126.4,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"3239.15",7758,"Mesosiderite-A1",188,"Fell",1933,-3,151,"Mesosiderite","Achondrite","Stony-Iron","Mesosiderite",NA,"0",1
"5000",16898,"Martian (nakhlite)",10000,"Fell",1911,31.31667,30.35,"Nakhilite","Achondrite","Stony","Martian","SNC","14",0.0286088486882495
"4031.13",11883,"H5",750,"Fell",1897,33.6,130.43333,"H","Chondrite","Stony","Ordinary","H","0",1
"995.8",5396,"Pallasite, PES",320,"Found",1921,55.18333,-162.55,"Eagle Station Group","Achondrite","Stony-Iron","Pallasite",NA,"0",1
"4860.9",16713,"CV3",4500,"Fell",1908,-39.63333,174.4,"CV","Chondrite","Stony","Carbonaceous","CV-CK","0",1
"4031.14",11883,"H5",750,"Fell",1897,33.6,130.43333,"H","Chondrite","Stony","Ordinary","H","0",1
"4580",12756,"L6",460,"Fell",1912,-25.66667,28.36667,"L","Chondrite","Stony","Ordinary","L","1",0.0294975764627465
"6219",23502,"Eucrite-cm",1800,"Fell",1923,-8.38333,-36.76667,"Eucrite","Achondrite","Stony","Asteroidal","H-E-D Vesta","16",0.0108167525185493
"9664.2",56500,"L4",26,"Found",1979,19.81222,56.49083,"L","Chondrite","Stony","Ordinary","L","14",0.0286088486882495
"4014.1",11865,"L6",4500,"Found",1941,40.51667,-101.03333,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"5555.1",22373,"H3.8",4239,"Found",1972,45.7,43.7,"H","Chondrite","Stony","Ordinary","H","1",0.0294975764627465
"3591.2",11436,"L6",367,"Fell",1983,24.1,105,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"4949.16",16844,"L6",4610,"Found",1880,-34.1,18.46667,"L","Chondrite","Stony","Ordinary","L","0",1
"3.1",4,"H5",331,"Found",1982,26.8,-105.41667,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"3329",10037,"Iron, ungrouped",763,"Found",1883,39.86667,-83.95,"Iron","Achondrite","Iron",NA,NA,"1",0.0294975764627465
"5449.1",18810,"Stone-uncl",4064,"Found",1936,20.13333,75.5,"Stony",NA,"Stony",NA,NA,"1",0.0294975764627465
"6811",24200,"H6",11875,"Found",1963,36.15,-101.05,"H","Chondrite","Stony","Ordinary","H","13",0.0166285644122995
"4649.10",14705,"Iron, IIIAB",94800,"Found",1896,26.01667,-111.36667,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","0",1
"9701.6",56566,"Iron, IAB-ung",732,"Found",1979,42.318,-90.221,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","0",1
"6764.14",24158,"H5",10800,"Fell",1950,56.13333,77.26667,"H","Chondrite","Stony","Ordinary","H","0",1
"3449.1",10173,"Iron, IIIAB",18800,"Found",1890,38.81667,-104.61667,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"6712.12",24104,"H5",3600,"Fell",1866,13.48333,74.78333,"H","Chondrite","Stony","Ordinary","H","0",1
"749.13",5121,"L3",5460,"Fell",1969,54.56667,-6.33333,"L","Chondrite","Stony","Ordinary","L","0",1
"4860.10",16713,"CV3",4500,"Fell",1908,-39.63333,174.4,"CV","Chondrite","Stony","Carbonaceous","CV-CK","0",1
"5051",16949,"Iron, IIE-an",250000,"Found",1846,54.23333,35.15,"Iron IIE","Achondrite","Iron","Non-magmatic","Primative","2",0.064345060252235
"5527.17",18897,"L",66,"Found",1973,29.9,-112.68333,"L","Chondrite","Stony","Ordinary","L","0",1
"5294.6",17977,"LL6",179,"Found",1962,-39.06667,146.35,"LL","Chondrite","Stony","Ordinary","LL","0",1
"413",423,"Diogenite-pm",1000,"Fell",1974,16.39806,-9.57028,"Diogenite","Achondrite","Stony","Asteroidal","H-E-D Vesta","2",0.064345060252235
"4479.1",12382,"L6",5,"Fell",1860,29.68333,78.38333,"L","Chondrite","Stony","Ordinary","L","1",0.0294975764627465
"4032",11884,"L6",4500,"Fell",1804,55.9,-4.23333,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"6696.13",24087,"L6",236,"Found",1920,44.01667,28.63333,"L","Chondrite","Stony","Ordinary","L","0",1
"6427.2",23743,"L5",6200,"Found",1979,34.76667,-102.41667,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"5895.8",23172,"Iron, IIAB",162000,"Found",1883,41.76611,-8.58361,"Iron IIAB","Achondrite","Iron","Magmatic","Siderite","0",1
"4767.13",15447,"L6",220,"Fell",1801,-20,57,"L","Chondrite","Stony","Ordinary","L","0",1
"4303",12171,"H5",4e+06,"Fell",1976,44.05,126.16667,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"4751.20",15426,"Pallasite, PMG",45000,"Fell",1902,61.5,30.5,"Main Group","Achondrite","Stony-Iron","Pallasite",NA,"0",1
"4017.8",11869,"H5",3500,"Fell",1922,55.46667,13.78333,"H","Chondrite","Stony","Ordinary","H","0",1
"3290.10",7815,"Iron, ungrouped",2405,"Found",1921,26.28333,34.25,"Iron","Achondrite","Iron",NA,NA,"0",1
"5855.1",23109,"H5",30800,"Found",1901,39.4,-100.4,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"930.12",5323,"H5",27900,"Found",1964,31.33333,121.66667,"H","Chondrite","Stony","Ordinary","H","0",1
"3489",10860,"Iron, IIE",380,"Fell",1917,27.88333,68.53333,"Iron IIE","Achondrite","Iron","Non-magmatic","Primative","2",0.064345060252235
"4458",12358,"L6",12500,"Found",1951,34.35833,-101.73,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"5869.3",23125,"H5",532,"Found",1944,24.7,-99.08333,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"3529.5",10938,"Ureilite",2700,"Found",1868,26.16667,90.6,"Ureilite","Achondrite","Stony","Primitive or asteroidal",NA,"0",1
"4493",12396,"L6",45000,"Fell",1985,-31.23333,-58.16667,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"3388",10112,"H6",110800,"Found",1978,32.5225,-102.705,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"4499",12402,"Iron, IIG",27400,"Found",1888,-19.91667,-69.81667,"Iron IIG","Achondrite","Iron","Magmatic","Siderite","13",0.0166285644122995
"485",2301,"L6",367,"Fell",1822,47.46667,-0.55,"L","Chondrite","Stony","Ordinary","L","1",0.0294975764627465
"4451.12",12351,"EH3",334,"Found",1905,-13.01667,34.2,"EH","Chondrite","Stony","Enstatite","EH-EL","0",1
"4949.17",16844,"L6",4610,"Found",1880,-34.1,18.46667,"L","Chondrite","Stony","Ordinary","L","0",1
"4767.14",15447,"L6",220,"Fell",1801,-20,57,"L","Chondrite","Stony","Ordinary","L","0",1
"3358.2",10071,"H5",105000,"Found",1952,45.33333,-102.08333,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"3232",7750,"L6",13200,"Fell",1815,30.3,76.63333,"L","Chondrite","Stony","Ordinary","L","1",0.0294975764627465
"49.1",50,"L5-6",146,"Found",1989,27.46667,3.78333,"L","Chondrite","Stony","Ordinary","L","14",0.0286088486882495
"4955.11",16851,"L",25.5,"Fell",1795,9.33333,80.83333,"L","Chondrite","Stony","Ordinary","L","0",1
"3976.1",11826,"L4",3075,"Found",1941,45.5,-103.5,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"2182.8",6621,"H6",340,"Fell",1887,43,-80,"H","Chondrite","Stony","Ordinary","H","0",1
"4712",15382,"L6",400,"Fell",1896,40.41667,-3.71667,"L","Chondrite","Stony","Ordinary","L","1",0.0294975764627465
"4812.14",15495,"L5",2405,"Fell",1955,38.18333,15.56667,"L","Chondrite","Stony","Ordinary","L","0",1
"805",5182,"Iron, ungrouped",41000,"Found",1874,38.3,-94.36667,"Iron","Achondrite","Iron",NA,NA,"1",0.0294975764627465
"5312.6",18001,"L4",1000,"Found",1916,26.68333,-80.8,"L","Chondrite","Stony","Ordinary","L","0",1
"3598.2",11443,"LL5",968,"Fell",1949,9.91667,13.98333,"LL","Chondrite","Stony","Ordinary","LL","2",0.064345060252235
"4955.12",16851,"L",25.5,"Fell",1795,9.33333,80.83333,"L","Chondrite","Stony","Ordinary","L","0",1
"3622.6",11467,"OC",1320,"Fell",1930,35,127.5,"Chondrite","Chondrite","Stony",NA,NA,"0",1
"2182.9",6621,"H6",340,"Fell",1887,43,-80,"H","Chondrite","Stony","Ordinary","H","0",1
"3325",10033,"Eucrite-mmict",127,"Fell",1900,-29.46667,151.61667,"Eucrite","Achondrite","Stony","Asteroidal","H-E-D Vesta","2",0.064345060252235
"6406.8",23720,"H3.6",430,"Found",1983,-21.19222,55.68639,"H","Chondrite","Stony","Ordinary","H","0",1
"3245",7768,"L6",12000,"Found",1955,34.28333,-101.83333,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"374",379,"EH4",4239,"Fell",1919,32.1,71.8,"EH","Chondrite","Stony","Enstatite","EH-EL","2",0.064345060252235
"6712.13",24104,"H5",3600,"Fell",1866,13.48333,74.78333,"H","Chondrite","Stony","Ordinary","H","0",1
